JSHSHIR,NS10_CODE,NS11_CODE,NA2_CODE,MONTH,NAC,UPL,YEAR,DISTRICT_NAME
YTT_000125,26,2610,186,9,8624424.628301742,6040296.935223531,2026,Uchtepa tumani
YTT_001219,26,2604,38,7,2548430.664572674,1900427.9578438175,2026,Yakkasaroy tumani
YTT_004225,26,2601,130,5,487673.555288127,378978.03499109694,2026,Mirobod tumani
YTT_000886,26,2601,47,12,7616945.335093326,6951402.620338975,2026,Mirobod tumani
YTT_000838,26,2607,32,2,2397519.2731866105,1927357.4257054902,2026,Sergeli tumani
YTT_001292,26,2603,46,7,14270036.869311107,13727789.717153892,2026,Yunusobod tumani
YTT_003877,26,2611,199,6,4180186.718569846,3416520.232357483,2026,Bektemir tumani
YTT_000036,26,2610,51,2,4943635.834908681,4460598.822729806,2026,Uchtepa tumani
YTT_000753,26,2606,38,7,1816909.3479589338,1315943.44411304,2026,Chilonzor tumani
YTT_003670,26,2611,32,3,2124002.131065532,2108460.9354605917,2026,Bektemir tumani
YTT_003384,26,2602,130,6,1882403.892042975,1660113.2321770308,2026,Mirzo Ulug'bek tumani
YTT_003343,26,2606,186,4,3491462.7410819726,2861599.0510715684,2026,Chilonzor tumani
YTT_003519,26,2602,100,5,130754.39984406323,96830.15599612065,2026,Mirzo Ulug'bek tumani
YTT_001931,26,2612,182,4,2894734.4531327416,2118075.477796478,2026,Yangihayot tumani
YTT_003379,26,2611,186,2,5251984.196623098,3915918.5754738506,2026,Bektemir tumani
YTT_001478,26,2602,134,9,299619.5005190793,299158.0550734539,2026,Mirzo Ulug'bek tumani
YTT_001394,26,2609,99,3,935654.0650502975,675906.15228274,2026,Olmazor tumani
YTT_000761,26,2603,99,12,4812349.762644422,4282783.817787536,2026,Yunusobod tumani
YTT_001544,26,2612,46,4,5331553.333131723,5088459.909057234,2026,Yangihayot tumani
YTT_003154,26,5026,38,7,3727517.0084663657,3147852.5306250923,2026,Toshkent shahri (maxsus toifa)
YTT_004223,26,2606,47,7,2690590.1322048767,2271943.0399187724,2026,Chilonzor tumani
YTT_000442,26,2605,134,7,737338.5866694464,634548.4553951393,2026,Shayxontohur tumani
YTT_001786,26,2602,182,5,1108574.5975694198,797491.9412549228,2026,Mirzo Ulug'bek tumani
YTT_001013,26,2603,1,12,5193564.921565877,4413492.251944889,2026,Yunusobod tumani
YTT_000372,26,2610,186,4,9999840.228144085,7730310.394637395,2026,Uchtepa tumani
YTT_003646,26,2609,182,4,9815060.901026744,8025953.112913473,2026,Olmazor tumani
YTT_004908,26,2609,1,8,1894653.1280202563,1717390.1616300293,2026,Olmazor tumani
YTT_004481,26,2601,134,2,195920.58371878028,190146.5293655209,2026,Mirobod tumani
YTT_001827,26,2602,100,11,2990316.3355756095,2296830.304850829,2026,Mirzo Ulug'bek tumani
YTT_003355,26,2608,182,3,558533.4946670721,556568.8985083757,2026,Yashnobod tumani
YTT_004622,26,5026,100,9,6856186.596949072,6154871.796820484,2026,Toshkent shahri (maxsus toifa)
YTT_001247,26,2608,1,5,3552273.3688342646,2899644.623789003,2026,Yashnobod tumani
YTT_001118,5026,2604,199,3,5414245.088142516,4090779.819801422,2026,Yakkasaroy tumani
YTT_004164,26,2605,186,6,7227518.996118579,5633951.72595471,2026,Shayxontohur tumani
YTT_000488,26,2612,1,8,7331520.216520101,6505984.22663766,2026,Yangihayot tumani
YTT_003177,26,2603,1,4,4772728.142397403,4450044.633148681,2026,Yunusobod tumani
YTT_003456,5026,2607,186,2,1944629.4662776922,1434300.4937636359,2026,Sergeli tumani
YTT_002753,26,2605,199,12,851797.5627240998,607434.4637655012,2026,Shayxontohur tumani
YTT_002679,26,2607,130,9,2357967.581764014,2039706.9960118074,2026,Sergeli tumani
YTT_003325,26,2606,46,4,647704.6900247617,491764.05174446374,2026,Chilonzor tumani
YTT_003281,26,2605,38,10,8462655.938873602,8110702.531799291,2026,Shayxontohur tumani
YTT_002344,26,2602,47,5,19174679.953865606,17726178.07007192,2026,Mirzo Ulug'bek tumani
YTT_001395,26,2612,172,6,6995628.375563047,5462182.364742797,2026,Yangihayot tumani
YTT_000933,26,2602,32,5,6472769.270301934,6118939.215051884,2026,Mirzo Ulug'bek tumani
YTT_000153,26,2612,182,6,3907020.724768975,3426864.70577086,2026,Yangihayot tumani
YTT_000218,26,2606,38,7,5837968.155484063,5616107.120513809,2026,Chilonzor tumani
YTT_003269,26,2605,199,8,3095372.59333188,2175426.2674115687,2026,Shayxontohur tumani
YTT_003169,5026,2608,38,10,5358298.662443914,4250624.084643118,2026,Yashnobod tumani
YTT_001572,26,2611,32,9,2352097.8142119427,2026587.9404532616,2026,Bektemir tumani
YTT_000561,26,2610,134,6,8939249.687491972,6287059.087548864,2026,Uchtepa tumani
YTT_004961,26,2604,172,3,9224863.706812628,7758993.346610641,2026,Yakkasaroy tumani
YTT_000059,5026,2604,199,4,6401946.856224548,6183376.286581537,2026,Yakkasaroy tumani
YTT_002258,26,2606,47,6,5947361.343779222,4168894.993611709,2026,Chilonzor tumani
YTT_002885,26,2612,130,4,2573558.529780538,2476480.6623981716,2026,Yangihayot tumani
YTT_000258,26,2608,47,10,4121801.603014403,3578540.024883316,2026,Yashnobod tumani
YTT_002508,26,2602,38,12,8716258.444056155,7404258.500187646,2026,Mirzo Ulug'bek tumani
YTT_001867,26,2608,182,12,7683190.946985041,7009407.988236124,2026,Yashnobod tumani
YTT_000902,26,2603,182,4,652689.430056336,600899.6215699124,2026,Yunusobod tumani
YTT_002141,26,2601,172,12,6652654.534548504,6649356.503801009,2026,Mirobod tumani
YTT_004371,26,2601,1,6,5055443.978899272,4730356.107870344,2026,Mirobod tumani
YTT_002852,26,2612,172,7,4241668.481050225,3717104.768364024,2026,Yangihayot tumani
YTT_004409,26,2610,32,3,132729.77607334807,93874.13347257931,2026,Uchtepa tumani
YTT_001970,26,2606,1,11,1774279.9503994652,1742704.4625891412,2026,Chilonzor tumani
YTT_000233,26,2610,38,5,9223699.354910642,6971552.606758447,2026,Uchtepa tumani
YTT_001263,26,2605,46,6,4987105.985371028,3565544.4322835202,2026,Shayxontohur tumani
YTT_003696,26,2601,100,9,35270.12525413249,25295.17216692152,2026,Mirobod tumani
YTT_002663,26,2609,199,4,5349470.50307972,5279843.861646026,2026,Olmazor tumani
YTT_001668,26,2610,186,6,1517063.656781916,1174349.3277676734,2026,Uchtepa tumani
YTT_003756,26,2610,51,10,9314863.041909797,7269707.603851339,2026,Uchtepa tumani
YTT_003757,26,2608,172,4,4833966.960258386,4198773.329147693,2026,Yashnobod tumani
YTT_002329,26,2601,172,7,451946.89334217954,348467.0052351619,2026,Mirobod tumani
YTT_003927,26,2608,199,7,2499822.8173415344,2370733.248454824,2026,Yashnobod tumani
YTT_000880,26,2609,47,10,19449067.45900083,14460177.86287478,2026,Olmazor tumani
YTT_004736,26,2601,38,3,17878705.654540576,15778997.955568545,2026,Mirobod tumani
YTT_002422,26,2601,32,5,1276506.3757044114,989662.6259801299,2026,Mirobod tumani
YTT_002442,26,2601,1,8,609532.5317064895,583957.7096671,2026,Mirobod tumani
YTT_001012,26,2606,1,1,4745363.184775967,3643699.1972313374,2026,Chilonzor tumani
YTT_002351,26,2605,47,2,5456017.724148689,4172910.4096835903,2026,Shayxontohur tumani
YTT_002371,26,2603,182,7,3942037.371518962,2833071.033251358,2026,Yunusobod tumani
YTT_000301,26,2611,134,3,266774.86754224665,249670.18602718215,2026,Bektemir tumani
YTT_004815,26,2605,46,10,2003993.0523585712,1857752.5645795737,2026,Shayxontohur tumani
YTT_000448,26,2608,47,6,881417.9778398228,684551.5126472387,2026,Yashnobod tumani
YTT_004702,26,2610,181,10,4082009.102195325,3534016.052925705,2026,Uchtepa tumani
YTT_002279,26,2608,181,1,2477455.3862020904,2327577.4030893124,2026,Yashnobod tumani
YTT_002942,26,2609,172,2,490313.6689021209,408098.6806802402,2026,Olmazor tumani
YTT_004671,26,2610,100,8,2205494.9066543905,2045033.1662938816,2026,Uchtepa tumani
YTT_000615,26,2607,130,8,3671830.886579494,3063338.310963117,2026,Sergeli tumani
YTT_001396,26,2607,38,3,11374185.323967643,8538103.438622411,2026,Sergeli tumani
YTT_000176,26,2601,99,8,11221095.570920663,10057330.677938467,2026,Mirobod tumani
YTT_003649,26,2606,186,6,9720147.355824007,7147158.219207441,2026,Chilonzor tumani
YTT_000133,26,2601,199,7,653014.984868803,599177.5983098164,2026,Mirobod tumani
YTT_001774,26,2606,134,11,885078.722413422,622902.6999912793,2026,Chilonzor tumani
YTT_001434,26,2604,130,4,11048118.028677141,7996870.615891098,2026,Yakkasaroy tumani
YTT_004475,26,2609,46,6,3891279.1714955023,3553021.3227431215,2026,Olmazor tumani
YTT_001551,5026,2602,199,12,3074131.5921204127,2481867.7997971354,2026,Mirzo Ulug'bek tumani
YTT_001675,26,2612,186,10,1400818.3052682008,1028036.6878271686,2026,Yangihayot tumani
YTT_002110,26,2605,38,4,11788368.654440094,10867713.450930959,2026,Shayxontohur tumani
YTT_004570,26,2609,99,6,6698373.1978325,6308921.502938375,2026,Olmazor tumani
YTT_002269,5026,2603,1,4,6721823.816257404,4919723.80893687,2026,Yunusobod tumani
YTT_001565,26,2612,199,7,914400.6326522691,819837.637852975,2026,Yangihayot tumani
YTT_002106,26,2603,46,10,3593912.4064427475,2844916.633149867,2026,Yunusobod tumani
YTT_001656,26,2605,47,4,13927747.22954687,13389597.80494522,2026,Shayxontohur tumani
YTT_000374,26,2612,182,2,5260101.945403079,5061627.869491206,2026,Yangihayot tumani
YTT_000007,26,2611,32,8,2386171.767187063,1832625.528579622,2026,Bektemir tumani
YTT_003174,26,2603,38,11,2745653.493256675,1956573.0041358762,2026,Yunusobod tumani
YTT_000631,26,2607,51,9,1728097.3395914966,1681837.9857088977,2026,Sergeli tumani
YTT_000104,26,2612,46,7,4855642.254936876,4213509.991363571,2026,Yangihayot tumani
YTT_003086,26,2612,38,4,597186.7124054711,544100.2733175227,2026,Yangihayot tumani
YTT_000965,26,2601,186,9,62408.0423751401,52462.096978443195,2026,Mirobod tumani
YTT_001228,26,2605,38,9,1782796.9781233706,1645446.6613445226,2026,Shayxontohur tumani
YTT_001154,26,2612,100,2,5510160.89756706,4837736.518056655,2026,Yangihayot tumani
YTT_003416,5026,2607,182,1,1679394.4319426336,1391806.1596508059,2026,Sergeli tumani
YTT_000404,5026,2602,47,5,328781.1607626576,312148.7972599794,2026,Mirzo Ulug'bek tumani
YTT_002408,26,2605,182,9,12019038.653921694,10826270.205985382,2026,Shayxontohur tumani
YTT_001915,26,2601,100,7,2814345.2104728715,2237640.7807287066,2026,Mirobod tumani
YTT_004412,26,2609,38,10,900568.0326361293,676483.8077935742,2026,Olmazor tumani
YTT_004737,26,2604,130,3,1355327.5985830638,1157055.5494747697,2026,Yakkasaroy tumani
YTT_002522,26,2612,182,3,5280987.154596441,5202613.691843342,2026,Yangihayot tumani
YTT_002445,26,2609,1,8,5027031.123587008,3625895.3239617487,2026,Olmazor tumani
YTT_000112,26,5026,181,6,233617.42001170604,173345.81453115627,2026,Toshkent shahri (maxsus toifa)
YTT_000625,26,2609,182,1,4871184.4288635235,4096291.651355259,2026,Olmazor tumani
YTT_004719,26,2608,1,6,9625402.910688967,6880710.184788641,2026,Yashnobod tumani
YTT_002009,26,2612,1,10,3107407.6674248935,2584000.7257200703,2026,Yangihayot tumani
YTT_000306,26,2606,186,9,2529315.1328733414,1836606.108917445,2026,Chilonzor tumani
YTT_002828,26,2605,38,11,3540410.1485987306,3406818.993577812,2026,Shayxontohur tumani
YTT_004184,26,2603,172,1,2470435.4311659634,2270226.6318504787,2026,Yunusobod tumani
YTT_003185,26,2605,182,12,5613621.088026185,4429249.724668984,2026,Shayxontohur tumani
YTT_004884,5026,2605,100,9,5058523.425335606,3618567.2552014254,2026,Shayxontohur tumani
YTT_000197,26,2601,199,4,5801213.827223802,4260099.859754898,2026,Mirobod tumani
YTT_003218,26,2604,32,5,644994.1183205865,532561.5409907091,2026,Yakkasaroy tumani
YTT_000038,26,2612,134,3,2190752.193682152,2152452.83615032,2026,Yangihayot tumani
YTT_004043,26,2610,32,3,4502834.892867231,3165670.139690916,2026,Uchtepa tumani
YTT_003265,26,2609,130,7,10345420.566187717,9488736.117546808,2026,Olmazor tumani
YTT_002911,26,5026,51,3,3817499.229464235,2835031.9687929004,2026,Toshkent shahri (maxsus toifa)
YTT_000286,26,2612,38,11,3327664.871115796,2905583.7457906315,2026,Yangihayot tumani
YTT_001041,26,2601,199,9,6531384.192807292,5850079.143779186,2026,Mirobod tumani
YTT_002316,26,2611,32,4,5588465.205528075,4373613.077044814,2026,Bektemir tumani
YTT_001356,26,2612,181,2,2424486.9242790965,2024536.3080448129,2026,Yangihayot tumani
YTT_001914,26,2607,100,11,4363747.149250416,3540533.7858721856,2026,Sergeli tumani
YTT_002452,26,2612,1,8,2346442.5212038993,1759968.126551513,2026,Yangihayot tumani
YTT_004307,26,2605,100,1,2122302.8808697,1583955.1265619297,2026,Shayxontohur tumani
YTT_000595,26,2602,181,3,2082156.3355537078,1502304.0439971932,2026,Mirzo Ulug'bek tumani
YTT_003818,26,2601,51,5,3786672.4956577136,3606869.9578217333,2026,Mirobod tumani
YTT_001939,5026,2601,199,4,915767.9129889996,908082.4012466439,2026,Mirobod tumani
YTT_000639,5026,2603,172,4,522927.428986994,398815.4257414689,2026,Yunusobod tumani
YTT_004192,26,2610,38,2,1878606.3314678823,1397905.8291050505,2026,Uchtepa tumani
YTT_000921,26,2610,182,5,15608612.740704872,12396204.38999744,2026,Uchtepa tumani
YTT_003321,26,2602,181,9,20679947.980001412,16265226.421373347,2026,Mirzo Ulug'bek tumani
YTT_003642,26,5026,51,4,19587437.64734528,16519330.644235438,2026,Toshkent shahri (maxsus toifa)
YTT_000744,26,2606,47,11,9117774.595006857,7356728.3498232635,2026,Chilonzor tumani
YTT_001859,26,2603,134,1,3540759.6150979795,3198071.4321124447,2026,Yunusobod tumani
YTT_001949,26,2603,1,12,4373158.552768186,4372783.0788271865,2026,Yunusobod tumani
YTT_003622,26,2611,46,3,7625215.662213124,7018045.4888996035,2026,Bektemir tumani
YTT_001210,26,2609,100,10,3094333.012613855,2844451.4145665974,2026,Olmazor tumani
YTT_003560,26,2601,47,4,11872705.080366554,8782379.021377204,2026,Mirobod tumani
YTT_002257,26,2611,51,12,193608.31760357067,178847.23449639246,2026,Bektemir tumani
YTT_001183,26,2601,100,4,3144125.3882379318,2233392.927967191,2026,Mirobod tumani
YTT_003591,26,2610,181,12,7024761.1401330065,5954042.340786786,2026,Uchtepa tumani
YTT_001258,26,2606,172,1,4135812.868867455,3442514.6221027747,2026,Chilonzor tumani
YTT_002551,26,2609,38,2,6467964.509349334,6263161.374395304,2026,Olmazor tumani
YTT_004903,26,2603,199,4,8214697.952925415,6924538.690245746,2026,Yunusobod tumani
YTT_002640,26,5026,1,1,9385569.055162966,9084546.276619446,2026,Toshkent shahri (maxsus toifa)
YTT_001511,26,2603,172,5,3571164.5412305286,3171114.6660863706,2026,Yunusobod tumani
YTT_004207,26,2602,51,6,6413402.087725523,5821828.144079182,2026,Mirzo Ulug'bek tumani
YTT_003232,26,2605,181,2,2027880.4875296275,1865478.4025539763,2026,Shayxontohur tumani
YTT_000656,5026,2603,38,2,5647749.272183767,5357120.555425741,2026,Yunusobod tumani
YTT_001064,26,2603,1,4,8983194.682467004,8283788.653044479,2026,Yunusobod tumani
YTT_003431,26,2608,47,12,5372631.236659406,4995659.383093592,2026,Yashnobod tumani
YTT_002330,26,2608,99,9,6421387.903960527,5035012.42744936,2026,Yashnobod tumani
YTT_004474,26,2606,172,3,3982884.8760447493,3543281.7199039594,2026,Chilonzor tumani
YTT_001865,26,2602,182,3,3696757.746943806,2919956.945069001,2026,Mirzo Ulug'bek tumani
YTT_001860,26,2602,134,12,6139389.288918249,4390079.613284876,2026,Mirzo Ulug'bek tumani
YTT_001769,26,2608,199,12,9953519.728742406,8165786.038919909,2026,Yashnobod tumani
YTT_001010,26,2607,172,6,1939322.3202862479,1634715.0887483023,2026,Sergeli tumani
YTT_001172,26,2605,182,5,1207989.406883644,996393.6679447028,2026,Shayxontohur tumani
YTT_000243,26,2601,99,7,10084530.189409586,8432523.340827527,2026,Mirobod tumani
YTT_001728,26,2604,46,2,1384908.8294575524,1266063.9719921385,2026,Yakkasaroy tumani
YTT_001752,26,2606,186,4,770863.1748212546,718909.9609004379,2026,Chilonzor tumani
YTT_000500,26,2602,32,8,4965287.867379612,3556633.7651605913,2026,Mirzo Ulug'bek tumani
YTT_003655,26,2601,134,10,6277009.817795656,5511501.660733526,2026,Mirobod tumani
YTT_003503,26,2602,100,9,2080386.6931091014,2043219.6522427325,2026,Mirzo Ulug'bek tumani
YTT_001995,26,2611,130,1,695907.6203325775,605088.4101952789,2026,Bektemir tumani
YTT_002806,26,2604,32,3,2844193.3627164816,2767351.6289615463,2026,Yakkasaroy tumani
YTT_003072,26,2603,47,1,5808068.223299941,4926079.447289131,2026,Yunusobod tumani
YTT_003304,26,2609,100,7,21864.082458732064,16399.940550845073,2026,Olmazor tumani
YTT_003022,26,2601,100,12,694015.7551863337,626579.9580742642,2026,Mirobod tumani
YTT_004632,26,2605,46,3,5030253.136245966,5029447.664269776,2026,Shayxontohur tumani
YTT_002528,26,2607,181,9,3231010.072591831,2369277.9007440577,2026,Sergeli tumani
YTT_003230,26,2612,130,12,9793441.200902518,7401950.434403055,2026,Yangihayot tumani
YTT_001245,26,2602,130,9,10192003.840045117,9367969.202840874,2026,Mirzo Ulug'bek tumani
YTT_003550,26,5026,99,2,2510439.163833534,2458327.9426330817,2026,Toshkent shahri (maxsus toifa)
YTT_003029,26,2612,51,12,268051.61494720826,242495.08188576557,2026,Yangihayot tumani
YTT_004759,26,2605,181,11,2292636.575941695,1644800.723391365,2026,Shayxontohur tumani
YTT_002701,26,2605,181,5,5824472.7475585705,4499793.486350547,2026,Shayxontohur tumani
YTT_003854,26,2606,1,4,14864568.624124642,10545319.583532043,2026,Chilonzor tumani
YTT_003703,26,2612,51,4,49866.95229076359,41849.769955987176,2026,Yangihayot tumani
YTT_000991,26,2606,1,4,3034103.3440044406,2367133.970128327,2026,Chilonzor tumani
YTT_000497,26,2612,172,6,85464.600292336,79571.59932353934,2026,Yangihayot tumani
YTT_001379,26,2605,51,7,88541.16353232501,69769.78017439583,2026,Shayxontohur tumani
YTT_000533,26,2607,46,9,2324000.315796827,1627743.9690348443,2026,Sergeli tumani
YTT_001192,26,5026,99,4,9388574.993123457,6638459.423696813,2026,Toshkent shahri (maxsus toifa)
YTT_003580,26,2607,130,8,3062407.26428223,2509341.3751075547,2026,Sergeli tumani
YTT_001270,26,5026,130,2,4622771.47774754,3892467.2621778455,2026,Toshkent shahri (maxsus toifa)
YTT_001431,26,2610,46,10,23131404.071410574,17851606.347819127,2026,Uchtepa tumani
YTT_000694,5026,2602,172,12,7501303.679868153,5712200.466305907,2026,Mirzo Ulug'bek tumani
YTT_004684,26,2609,134,9,7600771.455615799,6639194.209073833,2026,Olmazor tumani
YTT_003536,5026,2608,100,4,2456468.9738889043,2216322.328325102,2026,Yashnobod tumani
YTT_000253,26,2604,51,8,6454578.553281447,5561548.255009863,2026,Yakkasaroy tumani
YTT_001454,26,2602,134,1,13339832.344103022,11328102.037231069,2026,Mirzo Ulug'bek tumani
YTT_004725,26,2601,32,6,3771494.2731423136,2913735.7432371066,2026,Mirobod tumani
YTT_000019,26,2605,51,6,13201510.611283049,12254385.438722812,2026,Shayxontohur tumani
YTT_001125,26,5026,199,3,906109.4871259682,755389.4927202811,2026,Toshkent shahri (maxsus toifa)
YTT_004991,26,2612,1,1,19867505.515976198,18634584.988409568,2026,Yangihayot tumani
YTT_002514,26,2612,51,9,1096540.2342068912,1080562.4840704983,2026,Yangihayot tumani
YTT_003763,26,2610,186,9,1236652.8115673421,1035930.5112507393,2026,Uchtepa tumani
YTT_004064,26,2607,51,6,65575.98599037061,46182.34813737327,2026,Sergeli tumani
YTT_001920,26,2611,182,2,5991795.573496972,4904654.837413035,2026,Bektemir tumani
YTT_004843,5026,2607,100,10,3239914.1606916017,2966139.3166303206,2026,Sergeli tumani
YTT_003375,26,2601,172,4,4163026.9385432894,3877809.9420529692,2026,Mirobod tumani
YTT_002497,26,2610,46,5,2365927.7664151774,2047940.191264419,2026,Uchtepa tumani
YTT_001312,26,2608,134,12,979393.9552843497,836799.1757468313,2026,Yashnobod tumani
YTT_001409,26,2605,172,9,2577218.0049929637,2495759.461281381,2026,Shayxontohur tumani
YTT_000016,26,2609,51,8,23069226.56537496,22756733.0810639,2026,Olmazor tumani
YTT_001070,26,2607,1,3,2491671.384420865,2307984.1042025285,2026,Sergeli tumani
YTT_004037,26,2607,172,10,2208995.00324707,2068204.1009151014,2026,Sergeli tumani
YTT_000031,26,2605,172,2,5344749.114938969,4126785.943533236,2026,Shayxontohur tumani
YTT_004580,26,2604,46,7,3525672.792049088,2701567.348816662,2026,Yakkasaroy tumani
YTT_000913,26,2601,1,6,10078404.909353614,7908963.984573361,2026,Mirobod tumani
YTT_004795,26,2611,100,3,2788728.7119262726,2225130.903991891,2026,Bektemir tumani
YTT_002168,26,2612,99,7,14636305.584720753,14164540.400199149,2026,Yangihayot tumani
YTT_004065,26,2607,134,4,3441194.749736848,2620139.5598148406,2026,Sergeli tumani
YTT_002203,26,2603,99,12,5053590.453122996,4089902.447448841,2026,Yunusobod tumani
YTT_001079,26,2605,1,3,499394.75424174493,473438.2276808088,2026,Shayxontohur tumani
YTT_001146,26,2602,182,8,2173974.813601517,2059702.777354751,2026,Mirzo Ulug'bek tumani
YTT_000364,26,2607,47,8,1712657.1380374844,1677210.258292473,2026,Sergeli tumani
